0.000265	-62.509	0	-68.4529	0.478519	0.0977789	0.255375	11.5761	-54.2713	13.9942	54.2713	-28.7011	-0.0956702	0.0524321	0.000238734
0.0002675	-62.4887	0	-68.5239	0.478424	0.0969885	0.255509	11.3115	-53.7771	14.0659	53.7771	-28.3997	-0.0946656	0.0523906	0.000233113
0.00027	-62.4685	0	-68.5942	0.478329	0.0962014	0.255643	11.0518	-53.2881	14.1369	53.2881	-28.0995	-0.0936649	0.052349	0.000227603
0.0002725	-62.4483	0	-68.6637	0.478234	0.0954178	0.255778	10.797	-52.8045	14.2072	52.8045	-27.8004	-0.0926679	0.0523072	0.000222204
0.000275	-62.4282	0	-68.7324	0.478138	0.0946378	0.255914	10.547	-52.3261	14.2767	52.3261	-27.5024	-0.0916747	0.0522653	0.000216914
0.0002775	-62.4081	0	-68.8004	0.478042	0.0938614	0.25605	10.3019	-51.8529	14.3454	51.8529	-27.2056	-0.0906855	0.0522233	0.000211732
0.00028	-62.3881	0	-68.8677	0.477945	0.0930887	0.256187	10.0615	-51.385	14.4134	51.385	-26.9101	-0.0897002	0.0521811	0.000206656
0.0002825	-62.3681	0	-68.9342	0.477849	0.0923198	0.256325	9.8259	-50.9223	14.4807	50.9223	-26.6157	-0.088719	0.0521388	0.000201686
0.000285	-62.3482	0	-69	0.477751	0.0915548	0.256463	9.59494	-50.4647	14.5472	50.4647	-26.3225	-0.0877418	0.0520964	0.000196819
0.0002875	-62.3283	0	-69.0651	0.477654	0.0907937	0.256602	9.36861	-50.0123	14.613	50.0123	-26.0307	-0.0867688	0.0520539	0.000192056
0.00029	-62.3085	0	-69.1295	0.477556	0.0900366	0.256742	9.14686	-49.565	14.6781	49.565	-25.74	-0.0858001	0.0520113	0.000187393
0.0002925	-62.2887	0	-69.1931	0.477458	0.0892837	0.256882	8.92963	-49.1228	14.7425	49.1228	-25.4507	-0.0848357	0.0519686	0.000182831
0.000295	-62.269	0	-69.256	0.47736	0.0885349	0.257022	8.71687	-48.6857	14.8061	48.6857	-25.1627	-0.0838756	0.0519258	0.000178367
0.0002975	-62.2493	0	-69.3182	0.477261	0.0877903	0.257163	8.50852	-48.2536	14.869	48.2536	-24.876	-0.0829201	0.0518828	0.000174
0.0003	-62.2297	0	-69.3797	0.477162	0.08705	0.257305	8.30454	-47.8265	14.9312	47.8265	-24.5907	-0.0819691	0.0518398	0.000169729
